DateTime,News
2019-05-03 07:50:00,Brazil\'s Embraer delivers fewer commercial planes in first quarter
2019-05-08 05:05:00,Air Italy expects profits \'very soon\' despite pilots idled by Boeing crisis
2019-05-09 04:04:00,"Amid F-35 Vs. F-15 Fight, These Low-Cost Planes Advance Under The Radar"
2019-05-13 04:51:00,Brandes Investments\' Top 5 Position Boosts in 1st Quarter
2019-05-13 11:31:00,US buyout of Embraer: We are moving ahead
2019-05-15 06:00:00,Embraer Earnings Results 1st Quarter 2019
2019-05-15 06:18:00,Brazil planemaker Embraer posts $42.5 mln loss as it prepares Boeing tie-up
2019-05-15 06:20:00,Embraer: 1Q Earnings Snapshot
2019-05-15 07:28:00,"Brazil\'s Embraer reports quarterly loss, lower revenue, ahead of Boeing tie-up"
2019-05-15 07:30:00,Embraer SA to Host Earnings Call
2019-05-15 11:32:00,Brazil\'s Embraer posts quarterly loss due to fewer plane deliveries
,Lufthansa considers redeployment of Embraer jets to Austrian Airlines
,Brazil\'s Embraer expects to get delayed gov\'t payments in early 2015
,Embraer KC-390 military transport makes successful first flight
,Embraer says Republic Air had 24 jet orders at Chapter 11 filing
,"Republic Airways Falls Prey to Pilot Shortage, Files for Bankruptcy"
,"United Technologies CEO: Honeywell Combo Would Be Blocked, Destructive To Shareholder Value"
,"Embraer rolls out first E-2 jet, filling a hole Boeing left when it killed the 717"
,Embraer extends range of biggest commercial jet
,Embraer S.A. -- Moody\'s downgrades Embraer to Ba1; outlook negative
,Brazil\'s Embraer says Iran talks in early stages
,UBPIX Is Not for Everyone
,"ELAAXs Returns Are Great, but What about Its Other Metrics?"
,Latest Boeing Sale to United Is About More Than the Planes
,Embraer Rolls Out New EJet Amid Major Strategy Shift By U.S. Airlines To Smaller Planes
,"Iran willing to buy 50 planes from Brazil\'s Embraer, says source"
,"Petrobras Poised For Oil Reform, Offshore Competition"
,AIRSHOW-China\'s business jet market slowing as economy weakens
,How Embraer Will Compete with Boeing and Airbus
,"Japan, Brazil Battle for Jet Buyers in `Amazing\' Asian Market"
,"[$$] Asian Sky Still Bright, Plane Makers Say"
,Embraer Expects to Win New Customers as Momentum Swings to Asia
,Embraer Sees Big Opportunities in Asia
,Odebrecht\'s Submarine Dreams Threatened by Brazil Spending Cuts
,How To Beat Brazil\'s Stock Market
,[$$] Embraer Said to Be Set to Win Deal for up to 60 Jets for Alaska Air
,Embraer Could Soon Reel in Another Big Order
,Brazil\'s Embraer supplies Phenom 100 for UK military training
,Embraer delivers the first Legacy 500 to Chinas launch customer Jackie Chan
,"Technical Data on Aerospace/Defense Products & Services Stocks -- B/E Aerospace, Embraer, BWX Technologies, and TransDigm Group"
,Textron Talks Tough
,Major Indexes Hit Multi-Year Lows
,3 Stocks Hitting Low Notes
,An ETF That Might Not Fly
,Ducommun ends \'08 with record order backlog
,U.S. Rejects Nationalization of Citi and BAC
,Brazilian Skies Getting Azul
,Embraer slashes work force 20 pct amid crisis
,"UPDATE - Embraer slashes 20 pct of workforce, cuts spending"
,"Embraer to slash workforce by 20 pct, cites crisis"
,Doomed Stocks You Should Avoid
,Embraer Expects to Sell More Military Planes to India
,24 bodies pulled from plane wreck in Brazil river
,Plane carrying 24 crashes in Brazilian river
,Textron: The Original Bad Bank
,Embraer shareholders approve jet joint venture with Boeing
,Embraer shareholders OK sale of commercial jet division to Boeing
,Boeing-Embraer partnership receives shareholder approval
,"EMERGING MARKETS-Latam FX broadly firms, Brazil\'s real recoups early losses"
,Embraer shareholders approve $4.2 billion deal with Boeing
,"After legal blitz, Embraer says key vote on Boeing tie-up may proceed"
,Brazil\'s Embraer says injunction holding up Boeing deal has been lifted
,[$$] Embraer shareholders approve Boeing tie-up
,Brazil judge suspends Embraer-Boeing tie-up negotiations - court document
,Brazil court suspends Embraer-Boeing tie-up negotiations: document
,Brazil court dismisses lawsuit against proposed Embraer-Boeing deal
,"Copa Holdings, S.A. (CPA) Q4 2018 Earnings Conference Call Transcript"
,Boeing Company (The) -- Moody\'s assigns A2 ratings to Boeing\'s new unsecured notes
,Brazil securities watchdog probes Embraer CFO over Boeing deal: paper
,Embraer delivered 90 commercial aircraft last year
,Embraer Delivers 181 Total Jets in 2018
,Brazil\'s Azul to replace more E-Jets with Airbus planes in 2019
,Nigeria orders 12 military aircraft from Brazil\'s Embraer
,Embraer and Sierra Nevada Corporation Awarded Contract to Deliver 12 A-29s for the Nigerian Air Force
,Can SkyWest Sustain Its Earnings Momentum?
,Embraer Netherlands Finance BV -- Moody\'s places Embraer\'s notes under review for upgrade; CFR unchanged at Ba1
